Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2019-01-22,,,,,,2332.5,0.0,0.0
2019-01-23,,,,,,2332.5,0.0,0.0
2019-01-24,,,,,,2332.5,0.0,0.0
2019-01-25,,,,,,2332.5,0.0,0.0
2019-01-28,,,,,,2332.5,0.0,0.0
2019-01-29,,,,,,2332.5,0.0,0.0
2019-01-30,,,,,,2332.5,0.0,0.0
2019-01-31,,,,,,2332.5,0.0,0.0
2019-02-01,,,,,,2332.5,0.0,0.0
2019-02-04,,,,,,2332.5,0.0,0.0
2019-02-05,,,,,,2332.5,0.0,0.0
2019-02-06,,,,,,2332.5,0.0,0.0
2019-02-07,,,,,,2332.5,0.0,0.0
2019-02-08,,,,,,2332.5,0.0,0.0
2019-02-11,,,,,,2332.5,0.0,0.0
2019-02-12,,,,,,2332.5,0.0,0.0
2019-02-13,,,,,,2332.5,0.0,0.0
2019-02-14,,,,,,2332.5,0.0,0.0
2019-02-15,,,,,,2332.5,0.0,0.0
2019-02-19,,,,,107.5,2225.0,0.0,0.0
2019-02-20,,,,,,2225.0,0.0,0.0
2019-02-21,,,,,,2225.0,0.0,0.0
2019-02-22,,,,,,2225.0,0.0,0.0
2019-02-25,,,,,,2225.0,0.0,0.0
2019-02-26,,,,,,2225.0,0.0,0.0
2019-02-27,,,,,,2225.0,0.0,0.0
2019-02-28,,,,,,2225.0,0.0,0.0
2019-03-01,,,,,,2225.0,0.0,0.0
2019-03-04,,,,,,2225.0,0.0,0.0
2019-03-05,,,,,,2225.0,0.0,0.0
2019-03-06,,,,,,2225.0,0.0,0.0
2019-03-07,,,,,,2225.0,0.0,0.0
2019-03-08,,,,,,2225.0,0.0,0.0
2019-03-11,,,,,,2225.0,0.0,0.0
2019-03-12,,,,,,2225.0,0.0,0.0
2019-03-13,,,,,,2225.0,0.0,0.0
2019-03-14,,,,,,2225.0,0.0,0.0
2019-03-15,,,,,,2225.0,0.0,0.0
2019-03-18,,,,,,2225.0,0.0,0.0
2019-03-19,,,,,,2225.0,0.0,0.0
2019-03-20,,,,,,2225.0,0.0,0.0
2019-03-21,,,,,,2225.0,0.0,0.0
2019-03-22,,,,,,2225.0,0.0,0.0
2019-03-25,,,,,,2225.0,0.0,0.0
2019-03-26,,,,,,2225.0,0.0,0.0
2019-03-27,,,,,,2225.0,0.0,0.0
2019-03-28,,,,,,2225.0,0.0,0.0
2019-03-29,,,,,,2225.0,0.0,0.0
2019-04-01,,,,,,2225.0,0.0,0.0
2019-04-02,,,,,,2225.0,0.0,0.0
2019-04-03,,,,,,2225.0,0.0,0.0
2019-04-04,,,,,,2225.0,0.0,0.0
2019-04-05,,,,,,2225.0,0.0,0.0
2019-04-08,,,,,,2225.0,0.0,0.0
2019-04-09,,,,,,2225.0,0.0,0.0
2019-04-10,,,,,,2225.0,0.0,0.0
2019-04-11,,,,,,2225.0,0.0,0.0
2019-04-12,,,,,,2225.0,0.0,0.0
2019-04-15,,,,,,2225.0,0.0,0.0
2019-04-16,,,,,,2225.0,0.0,0.0
2019-04-17,,,,,,2225.0,0.0,0.0
2019-04-18,,,,,,2225.0,0.0,0.0
2019-04-22,,,,,,2225.0,0.0,0.0
2019-04-23,,,,,,2225.0,0.0,0.0
2019-04-24,,,,,,2225.0,0.0,0.0
2019-04-25,,,,,,2225.0,0.0,0.0
2019-04-26,,,,,,2225.0,0.0,0.0
2019-04-29,,,,,,2225.0,0.0,0.0
2019-04-30,,,,,,2225.0,0.0,0.0
2019-05-01,,,,,,2225.0,0.0,0.0
2019-05-02,,,,,,2225.0,0.0,0.0
2019-05-03,,,,,,2225.0,0.0,0.0
2019-05-06,,,,,,2225.0,0.0,0.0
2019-05-07,,,,,,2225.0,0.0,0.0
2019-05-08,,,,,,2225.0,0.0,0.0
2019-05-09,,,,,,2225.0,0.0,0.0
2019-05-10,,,,,,2225.0,0.0,0.0
2019-05-13,,,,,,2225.0,0.0,0.0
2019-05-14,,,,,,2225.0,0.0,0.0
2019-05-15,,,,,,2225.0,0.0,0.0
2019-05-16,,,,,,2225.0,0.0,0.0
2019-05-17,,,,,,2225.0,0.0,0.0
2019-05-20,,,,,,2225.0,0.0,0.0
2019-05-21,,,,,,2225.0,0.0,0.0
2019-05-22,,,,,,2225.0,0.0,0.0
2019-05-23,,,,,,2225.0,0.0,0.0
2019-05-24,,,,,,2225.0,0.0,0.0
2019-05-28,,,,,,2225.0,0.0,0.0
2019-05-29,,,,,,2225.0,0.0,0.0
2019-05-30,,,,,,2225.0,0.0,0.0
2019-05-31,,,,,,2225.0,0.0,0.0
2019-06-03,,,,,,2225.0,0.0,0.0
2019-06-04,,,,,,2225.0,0.0,0.0
2019-06-05,,,,,,2225.0,0.0,0.0
2019-06-06,,,,,,2225.0,0.0,0.0
2019-06-07,,,,,,2225.0,0.0,0.0
2019-06-10,,,,,,2225.0,0.0,0.0
2019-06-11,,,,,,2225.0,0.0,0.0
2019-06-12,,,,,,2225.0,0.0,0.0
2019-06-13,,,,,,2225.0,0.0,0.0
2019-06-14,,,,,,2225.0,0.0,0.0
2019-06-17,,,,,,2225.0,0.0,0.0
2019-06-18,,,,,,2225.0,0.0,0.0
2019-06-19,,,,,,2225.0,0.0,0.0
2019-06-20,,,,,,2225.0,0.0,0.0
2019-06-21,,,,,,2225.0,0.0,0.0
2019-06-24,,,,,,2225.0,0.0,0.0
2019-06-25,,,,,,2225.0,0.0,0.0
2019-06-26,,,,,,2225.0,0.0,0.0
2019-06-27,,,,,405.0,1820.0,0.0,0.0
2019-06-28,,,,,,1820.0,0.0,0.0
2019-07-01,,,,,26.5,1793.5,0.0,0.0
2019-07-02,,,,,21.25,1772.25,0.0,0.0
2019-07-03,1780.5,1783.5,1780.5,1783.5,17.5,1789.75,15.0,0.0
2019-07-05,,1809.5,,1809.5,17.0,1806.75,0.0,15.0
2019-07-08,,1817.75,,1817.75,6.5,1813.25,0.0,15.0
2019-07-09,1855.0,1875.0,1855.0,1875.0,40.25,1853.5,15.0,15.0
2019-07-10,,,,,23.0,1876.5,0.0,0.0
2019-07-11,,,,,1.5,1875.0,0.0,0.0
2019-07-12,,,,,5.0,1870.0,0.0,0.0
2019-07-15,,,,,,1870.0,0.0,0.0
2019-07-16,,,,,,1870.0,0.0,0.0
2019-07-17,,,,,,1870.0,0.0,0.0
2019-07-18,,,,,3.0,1873.0,0.0,0.0
2019-07-19,,,,,17.0,1890.0,0.0,0.0
2019-07-22,,,,,,1890.0,0.0,0.0
2019-07-23,,,,,,1890.0,0.0,0.0
2019-07-24,,,,,,1890.0,0.0,0.0
2019-07-25,,,,,,1890.0,0.0,0.0
2019-07-26,,,,,,1890.0,0.0,0.0
2019-07-29,,,,,,1890.0,0.0,0.0
2019-07-30,,,,,14.75,1865.25,0.0,11.0
2019-07-31,1850.0,1850.0,1830.0,1830.0,15.25,1850.0,21.0,11.0
2019-08-01,,,,,18.75,1831.25,0.0,31.0
2019-08-02,1793.25,1793.25,1777.75,1777.75,51.25,1780.0,20.0,31.0
2019-08-05,1770.0,1770.0,1770.0,1770.0,9.0,1771.0,5.0,46.0
2019-08-06,1768.0,1768.0,1768.0,1768.0,2.75,1768.25,21.0,41.0
2019-08-07,1769.75,1769.75,1758.0,1760.25,7.5,1760.75,32.0,42.0
2019-08-08,1789.0,1790.75,1780.0,1790.75,32.0,1792.75,41.0,36.0
2019-08-09,,,,,6.0,1786.75,50.0,59.0
2019-08-12,,,,,9.25,1777.5,5.0,59.0
2019-08-13,1775.0,1775.0,1775.0,1775.0,14.5,1792.0,12.0,59.0
2019-08-14,,,,,7.0,1785.0,0.0,52.0
2019-08-15,1800.0,1800.0,1800.0,1800.0,15.0,1800.0,25.0,52.0
2019-08-16,1819.75,1819.75,1815.0,1815.0,11.75,1811.75,5.0,56.0
2019-08-19,1807.25,1807.25,1805.5,1806.25,6.0,1805.75,15.0,61.0
2019-08-20,,,,,12.75,1793.0,0.0,76.0
2019-08-21,,,,,6.25,1786.75,0.0,76.0
2019-08-22,,,,,15.0,1771.75,0.0,76.0
2019-08-23,,,,,2.75,1774.5,0.0,76.0
2019-08-26,,,,,,1774.5,0.0,76.0
2019-08-27,,,,,6.25,1768.25,0.0,76.0
2019-08-28,,,,,10.5,1757.75,0.0,76.0
2019-08-29,,,,,1.25,1759.0,0.0,142.0
2019-08-30,,,,,1.0,1758.0,0.0,142.0
2019-09-03,,,,,6.25,1751.75,0.0,142.0
2019-09-04,,,,,18.25,1770.0,0.0,142.0
2019-09-05,,,,,12.75,1782.75,0.0,142.0
2019-09-06,,,,,2.0,1784.75,30.0,142.0
2019-09-09,,,,,10.5,1795.25,0.0,137.0
2019-09-10,1800.0,1810.0,1800.0,1810.0,19.0,1814.25,20.0,137.0
2019-09-11,,,,,6.25,1820.5,0.0,142.0
2019-09-12,1814.0,1814.0,1814.0,1814.0,22.5,1798.0,11.0,142.0
2019-09-13,,1799.5,,1799.5,8.75,1806.75,0.0,137.0
2019-09-16,1800.0,1800.0,1800.0,1800.0,16.0,1790.75,12.0,137.0
2019-09-17,1782.5,1790.5,1782.5,1790.5,12.25,1778.5,4.0,125.0
2019-09-18,1791.0,1791.0,1785.0,1785.0,4.5,1783.0,10.0,121.0
2019-09-19,,1788.0,,1788.0,15.75,1798.75,0.0,111.0
2019-09-20,1815.0,1815.0,1810.0,1810.0,11.25,1810.0,7.0,111.0
2019-09-23,1785.0,1785.0,1785.0,1785.0,10.0,1800.0,5.0,104.0
2019-09-24,,,,,26.25,1773.75,0.0,99.0
2019-09-25,,,,,7.75,1766.0,0.0,99.0
2019-09-26,,,,,11.0,1755.0,0.0,99.0
2019-09-27,1740.0,1743.0,1740.0,1743.0,1.75,1753.25,16.0,48.0
2019-09-30,,,,,16.0,1737.25,0.0,62.0
2019-10-01,1731.0,1744.25,1726.0,1744.25,5.0,1742.25,75.0,62.0
2019-10-02,1719.0,1719.0,1710.5,1711.5,30.75,1711.5,9.0,102.0
2019-10-03,1708.0,1708.0,1708.0,1708.0,4.0,1715.5,25.0,106.0
2019-10-04,1719.5,1719.5,1719.5,1719.5,4.0,1719.5,5.0,112.0
2019-10-07,1754.0,1754.0,1754.0,1754.0,20.25,1739.75,37.0,111.0
2019-10-08,1738.0,1752.0,1737.5,1742.0,10.0,1749.75,80.0,111.0
2019-10-09,,,,,5.25,1744.5,0.0,137.0
2019-10-10,1752.5,1752.75,1752.5,1752.75,11.75,1756.25,5.0,137.0
2019-10-11,1730.75,1730.75,1730.75,1730.75,32.0,1724.25,5.0,137.0
2019-10-14,1719.5,1719.5,1719.5,1719.5,1.75,1722.5,14.0,133.0
2019-10-15,1724.25,1737.25,1724.25,1737.25,14.0,1736.5,3.0,133.0
2019-10-16,1729.0,1740.0,1729.0,1729.0,3.0,1739.5,2.0,131.0
2019-10-17,,,,,2.25,1741.75,0.0,129.0
2019-10-18,1745.0,1745.0,1745.0,1745.0,14.75,1756.5,10.0,129.0
2019-10-21,,,,,2.5,1754.0,0.0,139.0
2019-10-22,,,,,18.5,1735.5,0.0,139.0
2019-10-23,1735.0,1741.0,1735.0,1741.0,4.0,1739.5,30.0,139.0
2019-10-24,1734.0,1734.0,1734.0,1734.0,5.5,1734.0,10.0,159.0
2019-10-25,,,,,5.5,1739.5,0.0,159.0
2019-10-28,1742.0,1750.0,1742.0,1750.0,9.0,1748.5,35.0,159.0
2019-10-29,,1750.0,1745.0,1745.0,6.0,1742.5,11.0,194.0
2019-10-30,,,,,15.25,1767.75,0.0,183.0
2019-10-31,,,,,4.25,1763.5,0.0,183.0
2019-11-01,,1789.0,,1788.0,25.5,1789.0,40.0,183.0
2019-11-04,1790.0,1799.25,1790.0,1790.0,20.5,1809.5,9.0,183.0
2019-11-05,1810.0,1810.0,1810.0,1810.0,4.5,1814.0,5.0,187.0
2019-11-06,1800.0,1807.25,1795.0,1807.25,2.5,1811.5,15.0,182.0
2019-11-07,1825.0,1825.0,1825.0,1825.0,11.5,1823.0,7.0,167.0
2019-11-08,1827.75,1827.75,1827.75,1827.75,1.75,1824.75,50.0,167.0
2019-11-11,1800.0,1800.0,1800.0,1800.0,25.0,1799.75,46.0,157.0
2019-11-12,1775.0,1790.0,1775.0,1786.0,19.0,1780.75,19.0,153.0
2019-11-13,,,,,5.25,1775.5,0.0,148.0
2019-11-14,1768.75,1768.75,1768.75,1768.75,20.75,1754.75,30.0,148.0
2019-11-15,,,,,11.75,1766.5,20.0,133.0
2019-11-18,,,,,14.5,1752.0,12.0,113.0
2019-11-19,,,,,5.0,1747.0,6.0,101.0
2019-11-20,1772.0,1772.0,1772.0,1772.0,23.5,1770.5,1.0,95.0
2019-11-21,,,,,4.5,1766.0,0.0,95.0
2019-11-22,,,,,3.5,1769.5,0.0,95.0
2019-11-25,,,,,2.0,1767.5,0.0,95.0
2019-11-26,,,,,18.0,1785.5,0.0,95.0
2019-11-27,,1796.5,,1796.5,10.25,1790.5,0.0,80.0
2019-11-29,,,,,9.25,1781.25,0.0,80.0
2019-12-02,,,,,21.25,1802.5,0.0,80.0
2019-12-03,,,,,24.25,1778.25,0.0,80.0
2019-12-04,,,,,13.75,1764.5,16.0,80.0
2019-12-05,,,,,7.0,1757.5,10.0,78.0
2019-12-06,,,,,5.75,1763.25,5.0,78.0
2019-12-09,,,,,1.25,1764.5,0.0,78.0
2019-12-10,,,,,0.25,1764.75,41.0,78.0
2019-12-11,1763.5,1763.5,1763.5,1763.5,2.5,1767.25,10.0,73.0
2019-12-12,1776.0,1776.0,1776.0,1776.0,9.5,1776.75,5.0,73.0
2019-12-13,,,,,8.0,1768.75,5.0,73.0
2019-12-16,,1774.0,,1774.0,8.25,1777.0,5.0,68.0
2019-12-17,,,,,10.5,1766.5,3.0,63.0
2019-12-18,,,,,14.5,1781.0,14.0,60.0
2019-12-19,,,,,18.5,1799.5,0.0,60.0
2019-12-20,1808.0,1808.0,1808.0,1808.0,1.0,1800.5,5.0,60.0
2019-12-23,,,,,10.0,1810.5,0.0,60.0
2019-12-24,,1819.75,,1819.75,5.0,1815.5,0.0,60.0
2019-12-26,,,,,,1815.5,0.0,60.0
2019-12-27,,1828.0,,1828.0,12.5,1828.0,0.0,60.0
2019-12-30,,1840.0,,1840.0,6.0,1842.25,0.0,70.0
2019-12-31,,,,,9.5,1832.75,0.0,70.0
2020-01-02,,,1807.5,1807.5,21.25,1811.5,0.0,70.0
2020-01-03,,,,,17.5,1829.0,5.0,70.0
2020-01-06,1841.5,1842.0,1841.5,1842.0,15.5,1844.5,17.0,70.0
2020-01-07,1838.5,1838.5,1838.0,1838.0,8.5,1836.0,28.0,70.0
2020-01-08,,,,,33.25,1802.75,0.0,95.0
2020-01-09,,,,,0.75,1803.5,45.0,95.0
2020-01-10,,,,,8.5,1812.0,0.0,92.0
2020-01-13,,,,,14.25,1797.75,20.0,92.0
2020-01-14,,,,,13.0,1810.75,0.0,92.0
2020-01-15,,,,,8.75,1802.0,0.0,92.0
2020-01-16,,1810.0,,1810.0,10.75,1812.75,0.0,92.0
2020-01-17,,,,,0.25,1812.5,5.0,92.0
2020-01-21,,,,,17.75,1830.25,0.0,87.0
2020-01-22,,,,,9.25,1821.0,0.0,87.0
2020-01-23,,,,,16.5,1804.5,0.0,87.0
2020-01-24,,,,,6.0,1798.5,0.0,87.0
2020-01-27,,,,,16.25,1782.25,0.0,87.0
2020-01-28,,,,,5.25,1777.0,0.0,87.0
2020-01-29,,,,,21.5,1755.5,0.0,87.0
2020-01-30,,,,,3.75,1753.75,0.0,259.0
2020-01-31,,,,,10.0,1743.75,0.0,259.0
2020-02-03,,,,,35.25,1708.5,0.0,259.0
2020-02-04,1720.75,1720.75,1720.0,1720.0,9.0,1717.5,20.0,259.0
2020-02-05,1735.5,1735.5,1735.5,1735.5,10.0,1727.5,25.0,259.0
2020-02-06,1745.5,1767.5,1745.5,1767.5,29.5,1757.0,40.0,259.0
2020-02-07,,,,,18.5,1738.5,0.0,259.0
2020-02-10,1725.0,1725.0,1725.0,1725.0,12.5,1726.0,5.0,259.0
2020-02-11,,,,,26.75,1752.75,10.0,259.0
2020-02-12,1756.5,1761.5,1752.0,1756.25,1.25,1751.5,29.0,264.0
2020-02-13,1740.0,1757.0,1740.0,1757.0,5.75,1757.25,1.0,265.0
2020-02-14,,,1738.0,1738.0,15.25,1742.0,0.0,266.0
2020-02-18,1720.0,1730.0,1720.0,1730.0,16.0,1726.0,10.0,257.0
2020-02-19,,,,,,1726.0,0.0,257.0
2020-02-20,,,,,9.25,1716.75,0.0,217.0
2020-02-21,,,1712.0,1712.0,5.5,1711.25,0.0,42.0
2020-02-24,,,,,10.75,1700.5,0.0,42.0
2020-02-25,1705.0,1705.0,1705.0,1705.0,4.25,1704.75,1.0,42.0
2020-02-26,,,,,5.5,1699.25,0.0,41.0
2020-02-27,1688.5,1688.5,1688.0,1688.0,21.75,1685.5,5.0,140.0
2020-02-28,1692.75,1692.75,1692.75,1692.75,6.25,1691.75,2.0,140.0
2020-03-02,1716.75,1716.75,1716.75,1716.75,25.25,1717.0,1.0,140.0
2020-03-03,,,,,1.5,1718.5,0.0,141.0
2020-03-04,,,,,5.25,1723.75,3.0,141.0
2020-03-05,,,,,11.75,1712.0,0.0,142.0
2020-03-06,1679.25,1679.25,1679.25,1679.25,33.25,1678.75,1.0,142.0
2020-03-09,,,,,15.0,1663.75,0.0,143.0
2020-03-10,,,,,25.25,1689.0,0.0,143.0
2020-03-11,1682.25,1682.25,1682.25,1682.25,3.75,1685.25,15.0,143.0
2020-03-12,,,1674.0,1674.0,25.5,1659.75,5.0,148.0
2020-03-13,,,,,2.5,1662.25,0.0,148.0
2020-03-16,,,1660.0,1660.0,21.5,1683.75,0.0,148.0
2020-03-17,,,,,24.75,1659.0,0.0,148.0
2020-03-18,,,1656.25,1656.25,21.5,1637.5,0.0,148.0
2020-03-19,,,,,6.0,1631.5,0.0,148.0
2020-03-20,1624.75,1638.25,1591.25,1591.25,38.25,1593.25,7.0,148.0
2020-03-23,,,1568.0,1568.0,30.25,1563.0,0.0,148.0
2020-03-24,,,,,0.25,1563.25,0.0,148.0
2020-03-25,,,,,11.75,1551.5,0.0,148.0
2020-03-26,,,,,16.75,1534.75,0.0,148.0
2020-03-27,,1545.0,,1545.0,8.25,1543.0,0.0,148.0
2020-03-30,1528.25,1530.0,1528.25,1530.0,16.0,1530.0,4.0,92.0
2020-03-31,1530.0,1530.0,1530.0,1530.0,18.0,1512.0,5.0,90.0
2020-04-01,1495.0,1500.0,1490.0,1496.75,15.25,1496.75,32.0,85.0
2020-04-02,,,,,3.5,1500.25,3.0,83.0
2020-04-03,1484.25,1485.0,1484.25,1485.0,12.25,1488.0,4.0,83.0
2020-04-06,1464.0,1470.25,1464.0,1469.75,21.75,1466.25,30.0,82.0
2020-04-07,1492.25,1492.25,1484.75,1484.75,15.75,1482.0,69.0,70.0
2020-04-08,1466.0,1466.0,1460.0,1465.0,20.25,1461.75,76.0,70.0
2020-04-09,,1475.0,,1475.0,8.25,1470.0,0.0,40.0
2020-04-13,,,,,,1470.0,0.0,40.0
2020-04-14,,1500.0,,1500.0,15.0,1485.0,0.0,40.0
2020-04-15,,1495.0,,1495.0,0.25,1485.25,0.0,40.0
2020-04-16,,1501.0,,1501.0,22.5,1507.75,0.0,40.0
2020-04-17,,,,,3.0,1510.75,0.0,40.0
2020-04-20,,,,,11.5,1499.25,0.0,40.0
2020-04-21,,,,,7.0,1492.25,0.0,40.0
2020-04-22,,1520.0,,1520.0,27.75,1520.0,0.0,40.0
2020-04-23,,1525.0,,1525.0,8.75,1511.25,0.0,40.0
2020-04-24,,,,,1.75,1509.5,0.0,40.0
2020-04-27,,,,,2.25,1507.25,0.0,40.0
2020-04-28,,,,,5.25,1502.0,0.0,40.0
2020-04-29,1522.5,1522.5,1522.5,1522.5,6.25,1522.5,10.0,95.0
2020-04-30,,,,,11.25,1511.25,0.0,95.0
2020-05-01,,,,,7.5,1503.75,0.0,95.0
2020-05-04,,,,,10.5,1493.25,0.0,95.0
2020-05-05,,,,,5.0,1498.25,5.0,95.0
2020-05-06,,,,,3.5,1494.75,0.0,95.0
2020-05-07,,,1491.0,1491.0,1.25,1496.0,0.0,95.0
2020-05-08,,,,,,1496.0,0.0,95.0
2020-05-11,,,,,4.0,1500.0,0.0,95.0
2020-05-12,,,,,12.75,1487.25,0.0,95.0
2020-05-13,,,,,2.25,1485.0,0.0,95.0
2020-05-14,,,,,,1485.0,0.0,95.0
2020-05-15,,,,,0.25,1485.25,0.0,95.0
2020-05-18,,,,,13.75,1499.0,0.0,95.0
2020-05-19,,,,,2.75,1496.25,0.0,95.0
2020-05-20,,,,,20.25,1516.5,0.0,95.0
2020-05-21,,,,,8.0,1524.5,0.0,95.0
2020-05-22,,,,,17.0,1507.5,0.0,95.0
2020-05-26,,,,,13.0,1520.5,0.0,95.0
2020-05-27,,,,,10.25,1530.75,0.0,95.0
2020-05-28,,,,,,1536.5,0.0,190.0
2020-05-29,,1555.0,,1555.0,1.5,1538.0,0.0,190.0
2020-06-01,1549.25,1549.25,1549.0,1549.0,1.75,1539.75,23.0,190.0
2020-06-02,1528.25,1530.0,1528.25,1530.0,24.25,1564.0,15.0,190.0
2020-06-03,,,,,16.25,1580.25,35.0,177.0
2020-06-04,1585.25,1585.25,1579.0,1579.0,3.0,1577.25,28.0,206.0
2020-06-05,,,,,22.5,1599.75,29.0,206.0
2020-06-08,1625.25,1625.25,1619.75,1619.75,18.25,1618.0,10.0,193.0
2020-06-09,,,,,4.25,1613.75,5.0,194.0
2020-06-10,,,,,20.0,1633.75,5.0,194.0
2020-06-11,,,,,28.5,1605.25,0.0,194.0
2020-06-12,,,,,0.25,1605.0,5.0,194.0
2020-06-15,,,,,32.0,1573.0,0.0,194.0
2020-06-16,,,,,21.5,1594.5,11.0,194.0
2020-06-17,1615.0,1615.0,1615.0,1615.0,8.75,1603.25,1.0,194.0
2020-06-18,,,,,5.5,1608.75,0.0,194.0
2020-06-19,,,,,22.25,1586.5,0.0,125.0
2020-06-22,,,,,9.75,1596.25,0.0,125.0
2020-06-23,,,,,9.25,1587.0,0.0,125.0
2020-06-24,,,,,18.75,1568.25,0.0,125.0
2020-06-25,,,,,4.0,1564.25,0.0,125.0
2020-06-26,,,,,25.25,1589.5,0.0,125.0
2020-06-29,,1620.0,,1620.0,8.25,1614.5,0.0,77.0
2020-06-30,,,,,19.75,1634.25,0.0,77.0
2020-07-01,,,1633.75,1633.75,9.5,1624.75,0.0,77.0
2020-07-02,,,,,2.0,1622.75,0.0,77.0
2020-07-06,1623.0,1625.0,1622.75,1625.0,0.5,1623.25,124.0,77.0
2020-07-07,1621.5,1621.5,1621.25,1621.25,6.0,1617.25,49.0,122.0
2020-07-08,1621.5,1621.5,1621.5,1621.5,36.75,1654.0,8.0,115.0
2020-07-09,,,,,6.5,1647.5,0.0,109.0
2020-07-10,1641.25,1656.75,1641.25,1656.75,17.0,1664.5,78.0,109.0
2020-07-13,,,,,0.75,1663.75,0.0,109.0
2020-07-14,,,,,16.25,1647.5,1.0,109.0
2020-07-15,,,,,-17.25,1630.25,9.0,109.0
2020-07-16,,,,,8.5,1638.75,0.0,109.0
2020-07-17,,,,,2.25,1641.0,0.0,109.0
2020-07-20,,,,,3.75,1644.75,0.0,109.0
2020-07-21,,,,,19.0,1663.75,0.0,109.0
2020-07-22,,,,,-2.75,1661.0,0.0,109.0
2020-07-23,,,,,9.5,1670.5,0.0,109.0
2020-07-24,,,,,-1.0,1669.5,0.0,109.0
